period,subba,subba-name,parent,parent-name,timezone,value,value-units,DATE,STATION,NAME,AWND,PRCP,TAVG,TMAX,TMIN
2022-04-24,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,82116.0,megawatthours,2022-04-24,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.05,0.0,57.0,66.0,47.0
2022-04-24,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,82228.0,megawatthours,2022-04-24,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.05,0.0,57.0,66.0,47.0
2022-04-24,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,82100.0,megawatthours,2022-04-24,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.05,0.0,57.0,66.0,47.0
2022-04-25,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,99092.0,megawatthours,2022-04-25,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,53.0,63.0,42.0
2022-04-25,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,98747.0,megawatthours,2022-04-25,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,53.0,63.0,42.0
2022-04-25,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,98558.0,megawatthours,2022-04-25,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,53.0,63.0,42.0
2022-04-25,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,99092.0,megawatthours,2022-04-25,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,53.0,63.0,42.0
2022-04-25,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,98916.0,megawatthours,2022-04-25,US1NJHN0019,"LEBANON 3.2 SW, NJ US",6.71,0.0,53.0,63.0,42.0
2022-04-26,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,100185.0,megawatthours,2022-04-26,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,57.0,56.0,45.0
2022-04-26,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,100162.0,megawatthours,2022-04-26,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,57.0,56.0,45.0
2022-04-26,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,100197.0,megawatthours,2022-04-26,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,57.0,56.0,45.0
2022-04-26,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,100171.0,megawatthours,2022-04-26,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,57.0,56.0,45.0
2022-04-26,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,100162.0,megawatthours,2022-04-26,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,57.0,56.0,45.0
2022-04-27,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,97385.0,megawatthours,2022-04-27,US1NJHN0019,"LEBANON 3.2 SW, NJ US",18.12,0.05,55.0,72.0,40.0
2022-04-27,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,97063.0,megawatthours,2022-04-27,US1NJHN0019,"LEBANON 3.2 SW, NJ US",18.12,0.05,55.0,72.0,40.0
2022-04-27,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,97219.0,megawatthours,2022-04-27,US1NJHN0019,"LEBANON 3.2 SW, NJ US",18.12,0.05,55.0,72.0,40.0
2022-04-27,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,97577.0,megawatthours,2022-04-27,US1NJHN0019,"LEBANON 3.2 SW, NJ US",18.12,0.05,55.0,72.0,40.0
2022-04-27,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,97577.0,megawatthours,2022-04-27,US1NJHN0019,"LEBANON 3.2 SW, NJ US",18.12,0.05,55.0,72.0,40.0
2022-04-28,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,97092.0,megawatthours,2022-04-28,US1NJHN0019,"LEBANON 3.2 SW, NJ US",19.24,0.0,49.0,58.0,38.0
2022-04-28,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,97097.0,megawatthours,2022-04-28,US1NJHN0019,"LEBANON 3.2 SW, NJ US",19.24,0.0,49.0,58.0,38.0
2022-04-28,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,97097.0,megawatthours,2022-04-28,US1NJHN0019,"LEBANON 3.2 SW, NJ US",19.24,0.0,49.0,58.0,38.0
2022-04-28,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,97109.0,megawatthours,2022-04-28,US1NJHN0019,"LEBANON 3.2 SW, NJ US",19.24,0.0,49.0,58.0,38.0
2022-04-28,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,97109.0,megawatthours,2022-04-28,US1NJHN0019,"LEBANON 3.2 SW, NJ US",19.24,0.0,49.0,58.0,38.0
2022-04-29,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,94927.0,megawatthours,2022-04-29,US1NJHN0019,"LEBANON 3.2 SW, NJ US",16.78,0.0,53.0,58.0,36.0
2022-04-29,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,94680.0,megawatthours,2022-04-29,US1NJHN0019,"LEBANON 3.2 SW, NJ US",16.78,0.0,53.0,58.0,36.0
2022-04-29,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,94805.0,megawatthours,2022-04-29,US1NJHN0019,"LEBANON 3.2 SW, NJ US",16.78,0.0,53.0,58.0,36.0
2022-04-29,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,94529.0,megawatthours,2022-04-29,US1NJHN0019,"LEBANON 3.2 SW, NJ US",16.78,0.0,53.0,58.0,36.0
2022-04-29,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,94529.0,megawatthours,2022-04-29,US1NJHN0019,"LEBANON 3.2 SW, NJ US",16.78,0.0,53.0,58.0,36.0
2022-04-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,84389.0,megawatthours,2022-04-30,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.0,58.0,65.0,33.0
2022-04-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,84759.0,megawatthours,2022-04-30,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.0,58.0,65.0,33.0
2022-04-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,84962.0,megawatthours,2022-04-30,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.0,58.0,65.0,33.0
2022-04-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,84389.0,megawatthours,2022-04-30,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.0,58.0,65.0,33.0
2022-04-30,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,84571.0,megawatthours,2022-04-30,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.0,58.0,65.0,33.0
2022-05-01,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,83499.0,megawatthours,2022-05-01,US1NJHN0019,"LEBANON 3.2 SW, NJ US",7.16,0.0,57.0,69.0,35.0
2022-05-01,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,83537.0,megawatthours,2022-05-01,US1NJHN0019,"LEBANON 3.2 SW, NJ US",7.16,0.0,57.0,69.0,35.0
2022-05-01,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,83605.0,megawatthours,2022-05-01,US1NJHN0019,"LEBANON 3.2 SW, NJ US",7.16,0.0,57.0,69.0,35.0
2022-05-01,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,83572.0,megawatthours,2022-05-01,US1NJHN0019,"LEBANON 3.2 SW, NJ US",7.16,0.0,57.0,69.0,35.0
2022-05-01,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,83499.0,megawatthours,2022-05-01,US1NJHN0019,"LEBANON 3.2 SW, NJ US",7.16,0.0,57.0,69.0,35.0
2022-05-02,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,98745.0,megawatthours,2022-05-02,US1NJHN0019,"LEBANON 3.2 SW, NJ US",7.61,0.12,57.0,72.0,50.0
2022-05-02,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,98568.0,megawatthours,2022-05-02,US1NJHN0019,"LEBANON 3.2 SW, NJ US",7.61,0.12,57.0,72.0,50.0
2022-05-02,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,98236.0,megawatthours,2022-05-02,US1NJHN0019,"LEBANON 3.2 SW, NJ US",7.61,0.12,57.0,72.0,50.0
2022-05-02,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,98389.0,megawatthours,2022-05-02,US1NJHN0019,"LEBANON 3.2 SW, NJ US",7.61,0.12,57.0,72.0,50.0
2022-05-02,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,98745.0,megawatthours,2022-05-02,US1NJHN0019,"LEBANON 3.2 SW, NJ US",7.61,0.12,57.0,72.0,50.0
2022-05-03,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,95596.0,megawatthours,2022-05-03,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.62,0.0,58.0,67.0,49.0
2022-05-03,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,95654.0,megawatthours,2022-05-03,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.62,0.0,58.0,67.0,49.0
2022-05-03,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,95618.0,megawatthours,2022-05-03,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.62,0.0,58.0,67.0,49.0
2022-05-03,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,95651.0,megawatthours,2022-05-03,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.62,0.0,58.0,67.0,49.0
2022-05-03,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,95596.0,megawatthours,2022-05-03,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.62,0.0,58.0,67.0,49.0
2022-05-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,98990.0,megawatthours,2022-05-04,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.09,56.0,65.0,48.0
2022-05-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,98942.0,megawatthours,2022-05-04,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.09,56.0,65.0,48.0
2022-05-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,98795.0,megawatthours,2022-05-04,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.09,56.0,65.0,48.0
2022-05-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,98874.0,megawatthours,2022-05-04,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.09,56.0,65.0,48.0
2022-05-04,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,98990.0,megawatthours,2022-05-04,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.09,56.0,65.0,48.0
2022-05-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,97889.0,megawatthours,2022-05-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.03,65.0,68.0,51.0
2022-05-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,97866.0,megawatthours,2022-05-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.03,65.0,68.0,51.0
2022-05-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,97899.0,megawatthours,2022-05-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.03,65.0,68.0,51.0
2022-05-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,97903.0,megawatthours,2022-05-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.03,65.0,68.0,51.0
2022-05-05,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,97866.0,megawatthours,2022-05-05,US1NJHN0019,"LEBANON 3.2 SW, NJ US",8.5,0.03,65.0,68.0,51.0
2022-05-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,100020.0,megawatthours,2022-05-06,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,59.0,75.0,54.0
2022-05-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,100007.0,megawatthours,2022-05-06,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,59.0,75.0,54.0
2022-05-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,100020.0,megawatthours,2022-05-06,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,59.0,75.0,54.0
2022-05-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,100007.0,megawatthours,2022-05-06,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,59.0,75.0,54.0
2022-05-06,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,100045.0,megawatthours,2022-05-06,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,59.0,75.0,54.0
2022-05-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,96035.0,megawatthours,2022-05-07,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.99,1.4,51.0,61.0,40.0
2022-05-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,96109.0,megawatthours,2022-05-07,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.99,1.4,51.0,61.0,40.0
2022-05-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,95975.0,megawatthours,2022-05-07,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.99,1.4,51.0,61.0,40.0
2022-05-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,96078.0,megawatthours,2022-05-07,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.99,1.4,51.0,61.0,40.0
2022-05-07,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,96109.0,megawatthours,2022-05-07,US1NJHN0019,"LEBANON 3.2 SW, NJ US",14.99,1.4,51.0,61.0,40.0
2022-05-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,86957.0,megawatthours,2022-05-08,US1NJHN0019,"LEBANON 3.2 SW, NJ US",15.43,1.12,52.0,51.0,40.0
2022-05-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,87061.0,megawatthours,2022-05-08,US1NJHN0019,"LEBANON 3.2 SW, NJ US",15.43,1.12,52.0,51.0,40.0
2022-05-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,87421.0,megawatthours,2022-05-08,US1NJHN0019,"LEBANON 3.2 SW, NJ US",15.43,1.12,52.0,51.0,40.0
2022-05-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,87232.0,megawatthours,2022-05-08,US1NJHN0019,"LEBANON 3.2 SW, NJ US",15.43,1.12,52.0,51.0,40.0
2022-05-08,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,86957.0,megawatthours,2022-05-08,US1NJHN0019,"LEBANON 3.2 SW, NJ US",15.43,1.12,52.0,51.0,40.0
2022-05-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,93647.0,megawatthours,2022-05-09,US1NJHN0019,"LEBANON 3.2 SW, NJ US",15.43,0.01,59.0,59.0,45.0
2022-05-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,93616.0,megawatthours,2022-05-09,US1NJHN0019,"LEBANON 3.2 SW, NJ US",15.43,0.01,59.0,59.0,45.0
2022-05-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,93470.0,megawatthours,2022-05-09,US1NJHN0019,"LEBANON 3.2 SW, NJ US",15.43,0.01,59.0,59.0,45.0
2022-05-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,93543.0,megawatthours,2022-05-09,US1NJHN0019,"LEBANON 3.2 SW, NJ US",15.43,0.01,59.0,59.0,45.0
2022-05-09,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,93647.0,megawatthours,2022-05-09,US1NJHN0019,"LEBANON 3.2 SW, NJ US",15.43,0.01,59.0,59.0,45.0
2022-05-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,94058.0,megawatthours,2022-05-10,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,63.0,69.0,44.0
2022-05-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,94100.0,megawatthours,2022-05-10,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,63.0,69.0,44.0
2022-05-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,94091.0,megawatthours,2022-05-10,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,63.0,69.0,44.0
2022-05-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,94109.0,megawatthours,2022-05-10,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,63.0,69.0,44.0
2022-05-10,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,94058.0,megawatthours,2022-05-10,US1NJHN0019,"LEBANON 3.2 SW, NJ US",12.3,0.0,63.0,69.0,44.0
2022-05-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,97932.0,megawatthours,2022-05-11,US1NJHN0019,"LEBANON 3.2 SW, NJ US",10.29,0.0,64.0,72.0,51.0
2022-05-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,97888.0,megawatthours,2022-05-11,US1NJHN0019,"LEBANON 3.2 SW, NJ US",10.29,0.0,64.0,72.0,51.0
2022-05-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,97781.0,megawatthours,2022-05-11,US1NJHN0019,"LEBANON 3.2 SW, NJ US",10.29,0.0,64.0,72.0,51.0
2022-05-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,97832.0,megawatthours,2022-05-11,US1NJHN0019,"LEBANON 3.2 SW, NJ US",10.29,0.0,64.0,72.0,51.0
2022-05-11,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,97932.0,megawatthours,2022-05-11,US1NJHN0019,"LEBANON 3.2 SW, NJ US",10.29,0.0,64.0,72.0,51.0
2022-05-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,102033.0,megawatthours,2022-05-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,65.0,74.0,52.0
2022-05-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,102193.0,megawatthours,2022-05-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,65.0,74.0,52.0
2022-05-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,101676.0,megawatthours,2022-05-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,65.0,74.0,52.0
2022-05-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,101861.0,megawatthours,2022-05-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,65.0,74.0,52.0
2022-05-12,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,102193.0,megawatthours,2022-05-12,US1NJHN0019,"LEBANON 3.2 SW, NJ US",5.82,0.0,65.0,74.0,52.0
2022-05-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,104149.0,megawatthours,2022-05-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.92,0.0,64.0,71.0,54.0
2022-05-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,104112.0,megawatthours,2022-05-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.92,0.0,64.0,71.0,54.0
2022-05-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,104151.0,megawatthours,2022-05-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.92,0.0,64.0,71.0,54.0
2022-05-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,104064.0,megawatthours,2022-05-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.92,0.0,64.0,71.0,54.0
2022-05-13,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,104064.0,megawatthours,2022-05-13,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.92,0.0,64.0,71.0,54.0
2022-05-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,95921.0,megawatthours,2022-05-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",3.36,0.12,64.0,67.0,58.0
2022-05-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,96002.0,megawatthours,2022-05-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",3.36,0.12,64.0,67.0,58.0
2022-05-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,95805.0,megawatthours,2022-05-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",3.36,0.12,64.0,67.0,58.0
2022-05-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,95805.0,megawatthours,2022-05-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",3.36,0.12,64.0,67.0,58.0
2022-05-14,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,95867.0,megawatthours,2022-05-14,US1NJHN0019,"LEBANON 3.2 SW, NJ US",3.36,0.12,64.0,67.0,58.0
2022-05-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Pacific,99938.0,megawatthours,2022-05-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.92,0.34,67.0,71.0,61.0
2022-05-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Mountain,99657.0,megawatthours,2022-05-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.92,0.34,67.0,71.0,61.0
2022-05-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Eastern,99059.0,megawatthours,2022-05-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.92,0.34,67.0,71.0,61.0
2022-05-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Central,99377.0,megawatthours,2022-05-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.92,0.34,67.0,71.0,61.0
2022-05-15,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,99938.0,megawatthours,2022-05-15,US1NJHN0019,"LEBANON 3.2 SW, NJ US",4.92,0.34,67.0,71.0,61.0
2022-05-16,PS,Public Service Electric & Gas of New Jersey zone - PJM,PJM,"PJM Interconnection, LLC",Arizona,114601.0,megawatthours,2022-05-16,US1NJHN0019,"LEBANON 3.2 SW, NJ US",9.84,0.0,72.0,79.0,62.0
